id,creationTimeSeconds,commentatorHandle,locale,text,rating
1213323,1730137762,qwertylkjhg,en,"<div class=""ttypography""><p>answer is n — max pair matching in the graph, where left side vertices are 1,2...n and right side 0,1,2...59 ,edges i &lt;-&gt; j where a[i]'s j-th bit is set.</p></div>",5
1213324,1730137781,_Robi,en,"<div class=""ttypography""><p>The worst contest in codeforces history</p></div>",-29
1213325,1730137795,hopium,en,"<div class=""ttypography""><p>at least u did it, nice try xD I'm also doing it.</p></div>",1
1213326,1730137812,neal27,en,"<div class=""ttypography""><p>(assuming 1-based indexing everywhere) consider the b array as divided into blocks as this: (n size block) (n — 1 size block) (n — 2 size block)..... now consider one block which has starting element of pair as i. what is the sum of this block? s(i, i) + s(i, i + 1) + s(i, i + 2) + ... s(i, n) where s(l, r) is sum of a from l to r. you will see that in this expression, a[i] is added n + 1 — i times. so calculate suffix array on a[i] by this rule (a[i] * (n + 1 — i))</p><p>now if i want sum of k blocks, i need sum of block 1, sum of block 2, ... sum of block k i.e. suff[1] + suff[2] + .... suff[k] so create a prefix array on the suffix array created before.</p><p>now consider this problem: we want to find sum 1 to x, in array b:</p><p>first find number of blocks that are completely covered say k — 1 (use binary search) add pref[k — 1] then we are at block k, now if this block has l as left point of the pairs. we want to find (l, l) + (l, l + 1) +.... (l, l1) (l1 depends on where x lies in this block. now for this we can add suff[l] — suff[l1 + 1] directly. but note : this followed rule (a[i] * (n + 1 — i), but now a[i] has not been added (n + 1 — i) times. you will see that now a[i] has been added (n + 1 — i) — (n — l1) times. so you need to subtract s(l, l1) * (n — l1). again have a prefix array on original a for this say this answer we calculated for sum of b from 1 to x, is given by f(x), then given query is answered by f(r) — f(l-1).</p></div>",0
1213327,1730137848,jackson.souza,en,"<div class=""ttypography""><p>The solution is a direct application of Project Selection. Here is blog about this: <a href=""https://codeforces.com/blog/entry/101354"">https://codeforces.com/blog/entry/101354</a></p></div>",5
1213328,1730137920,cwz2024,en,"<div class=""ttypography""><p>Using random to solve E: (This is gonna WA on test 2) (OMG, it's running on test 10!) (OMG, it's running on test 20!) (OMG! It ACCEPTED!!!) (I'm going to submit a lot of them to ensure I can pass main test) (passed 6/27) (ALL 6 AC submissions are hacked, rank 103-&gt;511 QAQ)</p><p>So is there a way to hack these submissions at a high possibility? Or it was just because I was to silly when randomizing? Can these submissions be hacked? <a href=""/contest/2026/submission/288611596"" title=""Посылка 288611596 от cwz2024"">288611596</a> <a href=""/contest/2026/submission/288611196"" title=""Посылка 288611196 от cwz2024"">288611196</a></p></div>",-13
1213329,1730137938,vitorfariaa,en,"<div class=""ttypography""><p>np!</p></div>",0
1213330,1730138109,hopium,en,"<div class=""ttypography""><p>A is guess-forces </p></div>",0
1213332,1730138252,SuperMo,en,"<div class=""ttypography""><p>for problem B this case </p> <pre><code>2
1 3
</code></pre><p>why the answer is 2 and not 1 </p><p>if k=1 then we paint 1 and 2 and then we can easily paint 2 and 3 ??????????? why I'm reading the statement wrong every time ????</p></div>",0
1213333,1730138254,Alenygam,en,"<div class=""ttypography""><p>I did it in O(N). You can check out my solution: <a href=""/contest/2026/submission/288539510"" title=""Посылка 288539510 от Alenygam"">288539510</a></p></div>",0
1213334,1730138292,RDDCCD,en,"<div class=""ttypography""><p>Seems that problem F only have operation 3 in the sample. <a href=""https://codeforces.com/contest/2026/submission/288620339"">See here</a></p><p>code copied from jiangly's code and add one assertion on operation 3. Only have 96 tests during the contest while the verdict is RE on 97.</p></div>",19
1213336,1730138488,shouldorshouldnot,en,"<div class=""ttypography""><p>is flow hard?</p></div>",5
1213337,1730138528,heWhoCooks,en,"<div class=""ttypography""><p>no, the constraint has <code>k&lt;=1414</code>, hinting a factor of root of 2 occurred someherewhich gives an hint towards the formation of square with side length = <code>min(x,y)</code></p></div>",9
1213338,1730138539,marcobonato,en,"<div class=""ttypography""><p>You can only paint WHITE cells. So, after you paint 1 and 2, cell 2 will be black, so you can't use to paint 2 and 3 since you can only paint white cells.</p></div>",6
1213339,1730138574,SuperMo,en,"<div class=""ttypography""><p>why this case 2 and not 1 please answer </p> <pre><code><br />2
1 3
</code></pre><p>we can paint cell number 2 what is wrong with that ?</p></div>",0
1213340,1730138615,marcobonato,en,"<div class=""ttypography""><p>If it's not specified I think you can just assume Euclidan</p></div>",2
1213342,1730138734,mohmmdali,en,"<div class=""ttypography""><p>Leave CF. Go to LC and <a href=""http://atcoder.jp"">atc</a> spend 3 months solving mediums and A-D (on atc) there, and when you come to CF stop solving 800-1000, push yourself, gl</p></div>",0
1213344,1730138800,hopium,en,"<div class=""ttypography""><p>well, at least i guessed and got it right</p></div>",0
1213348,1730138979,nivedkml,en,"<div class=""ttypography""><p>I will try to explain it here, let me know if you get it or not.</p><p>cnt is the count of pairs, number of pairs should be n/2, as 2 elements make up a pair. Also imp thing is we only have to check diff between conseq elements as least diff of any j with current i will be when j = i + 1 as array is increasing. eg: if n = 6. there should be 3 pairs. if n = 7, there should be 3 pairs and the remaining 1 we can match by adding our available &quot;atmost one addition case&quot;.</p><p>n is even : Lets say a = {1, 5, 8, 10, 13, 14} and k = 3 here 1 and 14 would not get a pair (as (5-1) = 4 &gt; k &amp; 14 doesn't have a pair to match with), whereas (5, 8) and (10, 13) can make up pair. So cnt = 2. As we can only add atmost 1 number, we can't make pair for both 1 and 14. So k = 3 is not feasible. if cnt was 3 (= n/2) then that means all the numbers have pairs. So its feasible.</p><p>n is odd : Lets say a = {1, 5, 8, 10, 13} and k = 3 here 1 would not get a pair (as 5-1 = 4 &gt; k), whereas (5, 8) and (10, 13) can make up pair. So cnt = 2 (= n/2). As we can only add atmost 1 number, we can make a pair for 1 by adding 0. So k = 3 is feasible. </p></div>",1
1213351,1730139309,dynato24,en,"<div class=""ttypography""><p>meow meow meow meow (what i was made for tune)</p></div>",0
1213352,1730139316,Nandan1436,en,"<div class=""ttypography""><p>You have to choose two cells at a time. In this test case the no. of cells is even. So you can't choose any cell outside this given set.</p></div>",0
1213353,1730139442,dynato24,en,"<div class=""ttypography""><p>elaborate please</p></div>",0
1213355,1730139751,swarup19,en,"<div class=""ttypography""><p>Can you please tell how to solve it in O(n)</p></div>",0
1213358,1730139974,SuperMo,en,"<div class=""ttypography""><p>.</p></div>",0
1213361,1730140109,awoo,en,"<div class=""ttypography""><p>My bad :( We only discovered that during the contest. Somehow all incorrect solutions we had were incorrect even on that set of data and all correct were still correct after the generators got fixed. Luckily, not a lot of people got affected by the incomplete tests.</p></div>",31
1213362,1730140402,cwz2024,en,"<div class=""ttypography""><p>Okay, I've come up with a hack and hacked myself:(</p> <div class=""spoiler""><b class=""spoiler-title"">Spoiler</b><div class=""spoiler-content"" style=""display: none;""><pre><code>1
7
3 3 3 125 125 125 125
</code></pre></div></div></div>",0
1213365,1730140693,brave-kid,en,"<div class=""ttypography""><p>I am not caring about rating for now, for now my goal is to get full grasp of $$$D$$$ as soon as possible so that I can become yellow fast</p></div>",0
1213366,1730140895,mahendraakshansh,en,"<div class=""ttypography""><p>Yep I have done this only. Implementation is a bit different but yep</p></div>",0
1213369,1730141012,Muhammad_Osama_Fahim,en,"<div class=""ttypography""><p>Please guide me as well what should i do to improve i tried different approaches but It has become a cycel positive delta in few contests and then a biggest -130 or something, and this loop continues for a long time, Please guide me your what can i do looking at my current situation ?</p></div>",0
1213370,1730141145,DivinePunishment,en,"<div class=""ttypography""><p>could someone provide counter example for<a href=""https://codeforces.com/contest/2026/submission/288612600""> this submission</a> , im getting WA on test 5, and the solution seems kinda silly but it runs in O(60*n^2) in worst case scenario, and it seems correct to me. basically what i do is for every element i, lets call it valid, if for every bit that is set in in a[i], it has atleast 1 valid neighbour. first we assume all indices are valid, and then we check if there is an element that isn't and if there is such an element we delete it, and also since it may have made some other indices valid, but now doesnt anymore, we have to repeat this until no changes occur. this runs in O(60*n^2) in the worst case where we delete 1 element per iteration, and every element will be deleted, so its fast enough. but its getting WA on test 5 and i cant seem to find a simple counterexample.</p></div>",0
1213371,1730141264,DivinePunishment,en,"<div class=""ttypography""><p>thank you counterexample lmao, this one also breaks my code for some reason</p></div>",0
1213372,1730141270,tickbird,en,"<div class=""ttypography""><p>no wonder, D is ChatGPT solvable. in fact, first AC was done by hardstuck gray account.</p></div>",4
1213373,1730141272,PaarthJuneja,en,"<div class=""ttypography""><p>i spent a few seconds thinking the same thing during the contest lol</p><p>notice that the problem statement mentions in bold letters that you can only paint <strong>white</strong> boxes. once you've done the operation on 1 and 2, 2 becomes black so you can't operate on the second box anymore.</p></div>",0
1213374,1730141339,DivinePunishment,en,"<div class=""ttypography""><p>nvm, got it</p></div>",0
1213375,1730141470,yashsinha129,en,"<div class=""ttypography""><p>tk</p></div>",-1
1213377,1730141559,PaarthJuneja,en,"<div class=""ttypography""><p>i went from getting a +65 in yesterday's contest to literally not being able to solve a single problem today. cf contests are SUCH a rollercoaster i swear :\</p></div>",0
1213378,1730141940,pranavoak7698,en,"<div class=""ttypography""><p>Sorry Demon_Master</p></div>",0
1213386,1730143531,vitorfariaa,en,"<div class=""ttypography""><p>literally</p></div>",0
1213387,1730143533,sachin.13,en,"<div class=""ttypography""><p>ok got ,good explanation man :)</p></div>",0
1213388,1730143603,Alosqka,en,"<div class=""ttypography""><p>Cause you have added random things in your code which is greedy when you saw the sample test cases</p><p>if(n%2!=0 &amp;&amp; !x &amp;&amp; (((num[i]-num[i-1]+1)/2&lt;=mid) || i==1))</p><p>i) why i==1 is getting a free choice</p><p>ii) why n%2!=0? it makes no sense. If you approach is because you are already going to use one point to get even points then you are correct but making such mess in the same line? Cause later you are doing i==1 which means you are skipping a element at position = 0. Which again makes no sense cause you can pair any of the i so why position i=0 is getting a priority?</p><p>iii) (num[i]-num[i-1]+1)/2 &lt;= mid makes no sense because the new point you will be placing will be not at the middle it will be anywhere ITS FREE WILL. By placing it at the middle of num[i] and num[i-1] gives no contribution cause you are meant to stick the power up for the first element that violates the &lt;=mid thing with its next right neighbor (according to greedy approach).</p><p>I hope you understand that you have just written many wrong things and messy in a single line.</p><p>Dont be sad or angry about it. Understand it calmly and keep grinding.</p><p>If you need my bs approach (a clean code) <a href=""https://codeforces.com/contest/2026/submission/288520406"">https://codeforces.com/contest/2026/submission/288520406</a></p><p>Thank You!</p></div>",0
1213389,1730144017,Nandan1436,en,"<div class=""ttypography""><p>No I got it. I should have read the question carefully to fully understand it. Couldn’t give my best performance today.</p></div>",0
1213390,1730144433,Alosqka,en,"<div class=""ttypography""><p>Its okay buddy. Sometimes we perform good and sometimes we perform bad. </p><p>Cheers that you are consistent with giving contests! <strong>Keep grinding</strong> 😇</p></div>",0
1213399,1730146472,PaciukZvichainyi,en,"<div class=""ttypography""><p>I agree that it is too much for E. But it seems to me that we have no right to complain, since this is Educ and in fact it is intended for this: you know an algorithm — 3 minutes will be enough for you, if you don't know — you are cooked for the next two hours.</p></div>",0
1213402,1730148208,SilverCipher,en,"<div class=""ttypography""><p>Educational contest educated me that I know nothing. Nothing: No, you don't know me. Me: He knows me. He: Who, are you? Who: No, I am not &quot;?&quot;. Not: No, your not Not. No: I know.</p></div>",10
1213406,1730148823,invincible_rj,en,"<div class=""ttypography""><p>C was easier than B, also A was weird. not a balanced contest tbh,</p></div>",7
1213410,1730151671,Alenygam,en,"<div class=""ttypography""><p>Yea I just upsolved it and this problem was a pain. It took me quite a bit to implement it and iron out all the bugs...</p><p>Also not very &quot;educational&quot;. It doesn't really teach you to think differently, just &quot;implement harder&quot;.</p></div>",10
1213411,1730152876,thietgia3452002,en,"<div class=""ttypography""><p>O(N) solution for (B): <a href=""/contest/2026/submission/288645656"" title=""Посылка 288645656 от thietgia3452002"">288645656</a> I refuse to elaborate, I hate (B).</p></div>",-1
1213412,1730153340,jeroenodb,en,"<div class=""ttypography""><p>I now got affected due to some runtime error that only fires if there's actually operations of this type in the input.</p></div>",1
1213432,1730161130,Ranlen,en,"<div class=""ttypography""><p>I solved it with prefixes in and I think its pretty clear O(n) <a href=""https://codeforces.com/contest/2026/submission/288565752"">288565752</a></p></div>",-1
1213443,1730163877,Oanh_va_Khoi,en,"<div class=""ttypography""><p>This is the first time I have ever knew about &quot; set bit &quot; word. I call it is &quot;bit 1&quot; :D</p></div>",3
1213454,1730171985,satwika_55,en,"<div class=""ttypography""><p>What the hell was that B question ?? After several incorrect submissions, I came to a conclusion that its a BS + DP problem.</p></div>",1
1213455,1730171995,Hazer_BJU,en,"<div class=""ttypography""><p>I can't figure out why this code got WA on D. How mysterious.</p> <pre><code>#include &lt;bits/stdc++.h&gt;
#define MAXN 300005
using namespace std;
typedef long long llong;
llong n,q,L,R;
llong a[MAXN],presum[MAXN],sumsum[MAXN],press[MAXN],ppsum[MAXN];
llong find_pos(llong p) {
	llong l=1,r=n+1;
	while(r!=l+1) {
		llong mid=(l+r)/2;
		if (n*(n+1)/2-(mid-1)*mid/2&gt;=p) l=mid;
		else r=mid;
	}
	return l;
}
llong query(llong p) {
	if (p==0) return 0;
	llong len=find_pos(p),order=n-len+1;
	llong starting=n*(n+1)/2-len*(len+1)/2+1;
	llong minus=presum[order-1];
	llong ans=ppsum[p-starting+order]-ppsum[order-1]-minus*(p-starting+1)+press[order-1];
	return ans;
}
int main() {
	ios::sync_with_stdio(false);
	cin.tie(0);
	cout.tie(0);
	cin&gt;&gt;n;
	for (llong i=1;i&lt;=n;i++) {
		cin&gt;&gt;a[i];
		presum[i]=presum[i-1]+a[i];
		ppsum[i]=ppsum[i-1]+presum[i];
		sumsum[1]+=presum[i];
	}
	press[1]=sumsum[1];
	for (llong i=2;i&lt;=n;i++) {
		sumsum[i]=sumsum[i-1]-(i-1)*(n-i+2);
		press[i]=press[i-1]+sumsum[i];
	}
	cin&gt;&gt;q;
	for (llong i=1;i&lt;=q;i++) {
		cin&gt;&gt;L&gt;&gt;R;
		cout&lt;&lt;query(R)-query(L-1)&lt;&lt;'\n';
	}
	return 0;
}
</code></pre></div>",-8
1213456,1730172184,Hazer_BJU,en,"<div class=""ttypography""><p>For even numbers, it is only possible to paint them pairwise from left to right. For odd numbers, you can delete one element and solve it as even numbers.</p></div>",0
1213471,1730177631,vitorfariaa,en,"<div class=""ttypography""><p>you can bruteforce it: for n even, just pair up all values, for n odd, fix every value and pair the others and see which way you get the minimum cost</p></div>",0
1213473,1730177922,vuysztrcKJBHVIUVbkjbkhj,en,"<div class=""ttypography""><p>please help me to find why this code is not working for c <a href=""https://codeforces.com/contest/2026/problem/C"">https://codeforces.com/contest/2026/problem/C</a></p> <pre><code>//this is code
#include &lt;iostream&gt;
#include &lt;string&gt;
using namespace std;
 
int main() {
    int tc;
    cin &gt;&gt; tc;
    while (tc-- &gt; 0) {
        int n;
        cin &gt;&gt; n;
        string str;
        cin &gt;&gt; str;
        int s = 0, e = str.length() &amp;mdash; 1;
        long long ans = 0;
        
        while (s &lt;= e) {
            if (e - 1 &gt;= s &amp;&amp; str[e - 1] == '0') {
                int idx = e - 1;
                while (idx &gt;= s &amp;&amp; str[idx] == '0') {
                    ans += (idx + 1);
                    idx--;
                }
                e = idx;
            } else {
                ans += (s + 1);
                s++;
                e--;
            }
        }
        cout &lt;&lt; ans &lt;&lt; endl;
    }
    return 0;
}
</code></pre></div>",-8
1213480,1730178982,sleepyAdarsh,en,"<div class=""ttypography""><p>nice I am also gonna use it now in today's codechef</p></div>",1
1213481,1730179074,sleepyAdarsh,en,"<div class=""ttypography""><p>I was able to solve black circle pretty fast that time this one was hard for div2 A</p></div>",0
1213483,1730179513,sleepyAdarsh,en,"<div class=""ttypography""><p>I was knowing it was greedy and came up with this idea but couldn't implement again. Fck my implementation skills fk it</p></div>",0
1213485,1730179691,chenhongrui,en,"<div class=""ttypography""><p>Awesome contest!I am rank 3 and will become IM!</p></div>",-2
1213491,1730180534,Abito,en,"<div class=""ttypography""><p>No it's not possible because even a mask where the bits might not be minimized might be better for bigger j and many other stuff </p></div>",-8
1213495,1730182707,drexdelta,en,"<div class=""ttypography""><p>means, +250 is waiting for you, only if you practice hard. </p></div>",4
1213497,1730183243,nguyenquocthao00,en,"<div class=""ttypography""><p>KHTN</p></div>",0
1213505,1730185084,TCS_Bhediya,en,"<div class=""ttypography""><p>i didn't solve a single question in this Edu round, I'm easily having -150 in this contest.</p></div>",0
1213507,1730185374,TCS_Bhediya,en,"<div class=""ttypography""><p>Idk why i'm getting TLE in A. the constraints were pretty lenient for O(N * N) solution <a href=""/contest/2026/submission/288664487"" title=""Посылка 288664487 от TCS_Bhediya"">288664487</a></p></div>",0
1213509,1730185556,TCS_Bhediya,en,"<div class=""ttypography""><p>Well, you just had to fix any two points of the two lines at the corners of the (x * y) rectangle, then vary the other two on x and y axes. I got TLE tho <a href=""/contest/2026/submission/288664487"" title=""Посылка 288664487 от TCS_Bhediya"">288664487</a></p></div>",0
1213510,1730185866,minuki646,en,"<div class=""ttypography""><p>I learned my lesson after failing black circles.</p><p>Do guessing sometimes, trade off between a penalty vs a quick solve + spare time for other problems.</p></div>",0
1213511,1730185992,FatihCihan,en,"<div class=""ttypography""><p>5e3 * 1e3 * 1e3 = 5e9 , obviously TLE , you should always aim for &lt;1e9 (unless the time limit is huge).</p></div>",0
1213513,1730186044,minuki646,en,"<div class=""ttypography""><p>Chill mate, look at me hard stuck in pupils for 4 months already and still die trying. You peaked in specialist is a good stuff, keep going.</p></div>",0
1213514,1730186091,vitorfariaa,en,"<div class=""ttypography""><p>you did some overthinking, if y&gt;k and x&gt;k you can just make an &quot;L&quot; on the grid, and if k&gt;x or k&gt;y you make an X on the grid xd</p></div>",0
1213516,1730186359,TCS_Bhediya,en,"<div class=""ttypography""><p>Oh damn, I forgot that test cases complexity too counts.</p></div>",0
1213517,1730186445,TCS_Bhediya,en,"<div class=""ttypography""><p>I had that idea but idk why i messed up. This costed me the whole round, because i gave up on A.</p></div>",0
1213525,1730188297,Hardy_Lee,en,"<div class=""ttypography""><p>Why unrated?</p></div>",0
1213531,1730189340,Tannyyyyy12,en,"<div class=""ttypography""><p>Ratings will change in sometime i guess..</p></div>",0
1213532,1730189565,Hardy_Lee,en,"<div class=""ttypography""><p>But unrated allowed maybe.</p></div>",0
1213535,1730190139,2288,en,"<div class=""ttypography""><p>Actually, the constraints are on X,Y and K in each test case, not on the sum of them over all test cases. So time complexity of O(XY) (or something else that is second order) requires a worst case of 1000*1000*5000 calculations, exceeding the time limit </p></div>",0
1213540,1730191343,TCS_Bhediya,en,"<div class=""ttypography""><p>Yeah, i realised that after fucking up my contest :(</p></div>",0
1213558,1730192874,DivinePunishment,en,"<div class=""ttypography""><p>orz</p></div>",0
1213584,1730200563,TokaiZaopen,en,"<div class=""ttypography""><p>problem D makes me feel like I'm not participating in CP …… All of the difficulty is to write the code. Too little about algorithm and too much about coding. Well, maybe it can help us improve our coding ability ……</p></div>",36
1213589,1730201870,Lirnited,en,"<div class=""ttypography""><p>problem E is also not good. If you know Maximum Weight Closed Subgraph you can solve it quickly, but if you don't know that you are hardly solve it.</p><p>I think Div .2 D and E should have good ideas without too hard code or too hard algorithm.</p></div>",5
1213590,1730202285,sleepyAdarsh,en,"<div class=""ttypography""><p>ahh mate I peaked there I am trying really hard right now solving 1300-1500 range alot hoping to improve soon</p></div>",0
1213591,1730202403,sleepyAdarsh,en,"<div class=""ttypography""><p>u know what in the black circle problem I was able to visualize how it would be moving so I was able to come up with the distance formula solution but with this one I couldn't visualize what was happening so it took me time</p></div>",0
1213629,1730208083,darishkhan,en,"<div class=""ttypography""><p>Binary search would pass. I did it with binary search.</p></div>",0
1213634,1730209180,Proof_by_QED,en,"<div class=""ttypography""><p>Isnt the point of Educational Rounds to teach these topics to a wider range of participants? </p></div>",28
1213642,1730211153,-firefly-,en,"<div class=""ttypography""><p>By your logic, Problem F is also formulaic for those who knows tree division — it is just to decompose the knapsack dp onto a tree. However, in my opinion an edu round is to be formulaic as it aims to educate.</p></div>",6
1213643,1730211194,liuzimingc,en,"<div class=""ttypography""><p>sbsbsbsbsbsbsb</p></div>",-25
1213650,1730212046,Lirnited,en,"<div class=""ttypography""><p>In my opinion, Edu round is more important to teach participants how to solve problem rather than a specific algorithm. In most contests like ICPC, only learned algorithms is not enough, it's more important to know when to use it and how to use it.</p><p>It is acceptable to set problems like E or F. But I think problems which have more thinking instead of hard hard code or hard algorithm are better in a 2 hour edu round.</p></div>",-8
1213668,1730215317,awoo,en,"<div class=""ttypography""><p><i>Auto comment: topic has been updated by <a class=""rated-user user-red"" href=""/profile/awoo"" title=""Гроссмейстер awoo"">awoo</a> (<a href=""/topic/136214/en3"">previous revision</a>, <a href=""/topic/136214/en4"">new revision</a>, <a href=""/topic/136214/diff/en3/en4"">compare</a>).</i></p></div>",0
1213691,1730218642,IF-THEN,en,"<div class=""ttypography""><p>I enjoyed this contest. It was really good! I don't understand why this post is downvoted. </p></div>",-3
1213858,1730274172,sarodesparsh,en,"<div class=""ttypography""><p>Nice, using suffix and prefix max</p></div>",0
1213985,1730305336,lhlephuocdao,en,"<div class=""ttypography""><p>Could you explain your solution?</p></div>",0
1215756,1730726104,LJY--2002,en,"<div class=""ttypography""><p>thanks</p></div>",0
1215795,1730732162,wille_und_vorstellung,en,"<div class=""ttypography""><p>same for me, could you solve the problem??</p></div>",0
1215955,1730786843,mithudonbadmosh,en,"<div class=""ttypography""><p>For problem D </p><p>The approach to this problem starts by precomputing powers of 2 up to the maximum needed range. This allows us to quickly apply these powers to elements without recalculating them each time, making the solution more efficient. For each element in the array, we break it down into two parts: an odd part and the largest power of 2 it can be divided by. This decomposition is useful because it lets us keep track of how much &quot;doubling power&quot; each element has.</p><p>To efficiently combine elements and maximize the sum, we use a stack. For each new element in the prefix, we check if we can combine it with elements already in the stack to get the highest possible sum. We do this by removing elements from the stack that have lower effective doubling power, adding their contribution to the sum, and redistributing powers to make the current element as strong as possible. After processing each element, we push it onto the stack, updating the sum for the current prefix.</p><p>Finally, we output the maximum sum for each prefix, taking results modulo to handle large numbers. This approach naturally follows from the problem’s constraints, as maximizing sums by doubling requires managing powers of 2 and combining elements optimally. As a result, it’s not unusual for solutions to resemble each other since the problem’s setup leads directly to this method.</p></div>",0
1222151,1732783455,kagelov,en,"<div class=""ttypography""><p>I couldn't still</p></div>",0
1227341,1734099179,conoda,en,"<div class=""ttypography""><p>open the dm for a second <a class=""rated-user user-red"" href=""/profile/Umi"" title=""Grandmaster Umi"">Umi</a></p></div>",0
