id,creationTimeSeconds,commentatorHandle,locale,text,rating
1214985,1730571094,justlm,en,"<div class=""ttypography""><p>that is true!</p><p>first of all, $$$a \oplus b = c \Rightarrow a \oplus c = b$$$, so we need to find xor on range $$$[0;\ n]$$$. let the number $$$x$$$ be $$$(i,\ k)$$$-good if $$$x \equiv k\ (\mod 2^i)$$$. </p><p>$$$\DeclareMathOperator{\xor}{XOR}$$$ let's try to find xor of all $$$(i,\ k)$$$-good numbers from $$$[0;\ n]$$$. firstly, all numbers from $$$0$$$ to $$$n$$$ are $$$(0,\ 0)$$$-good, and finding xor of all numbers is a popular task (you can find many implementations of it). let $$$\xor(n, i, k)$$$ be xor of all $$$(i,\ k)$$$-good numbers $$$\le n$$$. then </p> <center>$$$\xor(n, 0, 0) = \begin{cases} n, &amp;\textrm{if } n \equiv 0\ (\mod 4)\\ n \oplus (n - 1), &amp;\textrm{if } n \equiv 1\ (\mod 4)\\ n \oplus (n - 1) \oplus (n - 2), &amp;\textrm{if } n \equiv 2\ (\mod 4)\\ n \oplus (n - 1) \oplus (n - 2) \oplus (n - 3), &amp;\textrm{else} \end{cases} $$$</center><p>now, let's find xor of all $$$(i,\ 0)$$$-good numbers. one thing to notice is that $$$2^i \cdot a$$$ is the same as bitshifting $$$a$$$ to the right, so this case is equivalent to the last one with one exception. let $$$f$$$ be the biggest number, such that $$$2^i \cdot f \le n$$$. then </p> <center>$$$ \xor(n, i, 0) = \begin{cases} 2^i \cdot f, &amp;\textrm{if } n \equiv 0\ (\mod 4)\\ (2^i \cdot f) \oplus (2^i \cdot (f - 1)), &amp;\textrm{if } n \equiv 1\ (\mod 4)\\ (2^i \cdot f) \oplus (2^i \cdot (f - 1)) \oplus (2^i \cdot (f - 2)), &amp;\textrm{if } n \equiv 2\ (\mod 4)\\ (2^i \cdot f) \oplus (2^i \cdot (f - 1)) \oplus (2^i \cdot (f - 2)) \oplus (2^i \cdot (f - 3)), &amp;\textrm{else} \end{cases} $$$</center><p>lastly, $$$0 \le k &lt; 2^i$$$, so $$$k$$$ changes only $$$i$$$ last bits of a number. that is why we can deduce the following (assuming $$$f$$$ is the maximum number, such that $$$2^i \cdot f + k \le n$$$)</p> <center>$$$ \xor(n, i, k) = \begin{cases} 2^i \cdot f + k, &amp;\textrm{if } n \equiv 0\ (\mod 4)\\ (2^i \cdot f + k) \oplus (2^i \cdot (f - 1) + k), &amp;\textrm{if } n \equiv 1\ (\mod 4)\\ (2^i \cdot f + k) \oplus (2^i \cdot (f - 1) + k) \oplus (2^i \cdot (f - 2) + k), &amp;\textrm{if } n \equiv 2\ (\mod 4)\\ (2^i \cdot f + k) \oplus (2^i \cdot (f - 1) + k) \oplus (2^i \cdot (f - 2) + k) \oplus (2^i \cdot (f - 3) + k), &amp;\textrm{else} \end{cases} $$$</center><p>now, let $$$\xor(l,\ r,\ i,\ k)$$$ be the xor of all $$$x$$$ such that $$$x$$$ is $$$(i,\ k)$$$-good and $$$l \le x \le r$$$. then $$$\xor(l,\ r,\ i,\ k) = \xor(r,\ i,\ k) \oplus \xor(l - 1,\ i,\ k)$$$. then, answer to the problem is just $$$\xor(l,\ r,\ 0,\ 0) \oplus \xor(l,\ r,\ i,\ k)$$$, cause every number is either interesting or good</p></div>",20
1214989,1730571305,infinitix,en,"<div class=""ttypography""><p>yep, this was the first thing I tried, still got the same error. </p><p>Besides in the links you shared, I am curious to know whys is it giving the error? Since you are flushing the stdout after each output</p></div>",0
1214990,1730571395,Rohak,en,"<div class=""ttypography""><p>Very well written. I just thought of xorring f*2^i for all f such that k + f * 2i is within l and r. since k has lesser bits than ith bit, we can treat their xor independently. as for the xor of f * 2 ^ i, we can think like normal range xor but all the xorring is happening starting from the ith bit instead of the first bit so the result is just the range xor of all f, then shifted by i, and as for the k, if there are even f's then 0 otherwise k.</p></div>",0
1214991,1730571669,heWhoCooks,en,"<div class=""ttypography""><p>Awesome explanation, I did the same here <a href=""https://codeforces.com/blog/entry/135766?#comment-1214968"">https://codeforces.com/blog/entry/135766?#comment-1214968</a> just idk how to use latex in cf, how to do this?</p></div>",0
1214992,1730571741,justlm,en,"<div class=""ttypography""><p>sounds true, when testing i just didn't want to think much, so i made the first solution that came to mind, and all work above is just my line of thought</p></div>",0
1214993,1730571802,beny_kh,en,"<div class=""ttypography""><p>I wish I could approve more than one time</p></div>",11
1214994,1730572096,IF-THEN,en,"<div class=""ttypography""><p>I think this is a very good contest given that it targets participants with rating &lt; 1600.<br />I solved problems A-E which didn't really require a lot of thinking to find the main idea but these problems did need some thinking to find the most effective way to implement solutions as well as some skill and focus to write the code and test it. </p><p>For me, I didn't consider alternatives to implement the main idea and that's why I suffered and never have a chance to even look at problems F and G.<br />If problem F and G requires some thinking, like a Div 2 D, then this is a very good contest for Div 3. </p></div>",3
1214995,1730572163,justlm,en,"<div class=""ttypography""><p>just put your $$$\LaTeX$$$ commands between '$'</p></div>",4
1214996,1730572276,m3tr0,en,"<div class=""ttypography""><p>I would only call A and D (but definitely not F and G) implementation tasks. I admit that this was not the best round and will try not to repeat it in the future</p></div>",0
1214997,1730572380,ender_shayan,en,"<div class=""ttypography""><p>I've never seen bad contest like this.</p><p>I hope we have better Div3 contest next time</p></div>",2
1214998,1730572453,linvg,en,"<div class=""ttypography""><p>Can anyone help me figure out why the response from judge in my submission is negative?</p><p><a href=""https://codeforces.com/contest/2036/submission/289681266"">submission</a></p></div>",0
1215001,1730572890,Astroflexx,en,"<div class=""ttypography""><p>Yes I solved it now. I'm so sad man, how did I not see that?</p></div>",0
1215002,1730572903,Astroflexx,en,"<div class=""ttypography""><p>Yes thanks I solved it now.</p></div>",0
1215003,1730573223,heavenly_,en,"<div class=""ttypography""><p>its not necessary though, map's constant is heavy, might be better to just binary search over range n</p></div>",0
1215004,1730573259,disasterclass,en,"<div class=""ttypography""><p>Someone please hack this <a href=""https://codeforces.com/contest/2036/submission/289514229"">https://codeforces.com/contest/2036/submission/289514229</a> string parameter of check() function isn't passed by reference , so it took 2.5seconds. Later i corrected it and submitted again and it ran in 100 ms. So i suppose passing by value should result in TLE for certain test cases?? </p></div>",0
1215005,1730573298,brave-kid,en,"<div class=""ttypography""><p>you are making mistake in finding the value of $$$start$$$ when $$$t = 0$$$</p></div>",0
1215006,1730573361,TianyiChen,en,"<div class=""ttypography""><div class=""spoiler""><b class=""spoiler-title"">A Python script to test solution on problem G</b><div class=""spoiler-content"" style=""display: none;""><pre><code>import subprocess
#data=&quot;6 2 3 5&quot;
data=&quot;1000000000000000000 864691128455135232 576460752303423488 288230376151711744&quot;
n,a,b,c=[int(x) for x in data.split()]
command = [&quot;bin/2036&quot;]
process = subprocess.Popen(
    command,
    stdin=subprocess.PIPE,
    stdout=subprocess.PIPE,
    stderr=subprocess.PIPE,
    text=True,
    bufsize=1
)

def io(input_text):
    process.stdin.write(input_text + '\n')
    process.stdin.flush()

    line = process.stdout.readline()
    print(line,end='')
    return line.split()

q=io(f&quot;1\n{n}&quot;)
used=0
while q[0]!='ans':
    l,r=int(q[1]),int(q[2])
    R=0
    used+=1
    if a&gt;=l and a&lt;=r:R^=a
    if b&gt;=l and b&lt;=r:R^=b
    if c&gt;=l and c&lt;=r:R^=c
    q = io(f&quot;{R}&quot;)
print('used',used)


</code></pre></div></div></div>",18
1215007,1730573386,brave-kid,en,"<div class=""ttypography""><p>Why not hack yourself?</p></div>",0
1215009,1730573660,linvg,en,"<div class=""ttypography""><p>Yea but you can see in this <a href=""https://codeforces.com/contest/2036/submission/289683301"">submission</a> that although the first is correct, my output is contains negative.</p><p>I still cant figure out why its become negative.</p></div>",0
1215011,1730574136,eugenechka.boyko.2_0-0,en,"<div class=""ttypography""><p>omg so beautiful, can i steal it for the editorial?)</p></div>",0
1215012,1730574230,justlm,en,"<div class=""ttypography""><p>yeah, why not! just put credit somewhere :)</p></div>",9
1215014,1730574520,m3tr0,en,"<div class=""ttypography""><p>it looks like you exceeded the request limit when all three numbers are large</p></div>",0
1215019,1730575232,alyosha,en,"<div class=""ttypography""><p>found why it was wrong</p></div>",0
1215026,1730577030,PaciukZvichainyi,en,"<div class=""ttypography""><p>Good to know. Now I will use MLE for this purposes :)</p></div>",0
1215029,1730577616,cxlian,en,"<div class=""ttypography""><p>I don't know what you mean...</p></div>",0
1215035,1730578330,LMeyling,en,"<div class=""ttypography""><p>I think it is worth to note that you can seperate these operations, so to calculate the range $$$[0:r]$$$, you can first calculate the xor of all values (this is well known since $$$1 -&gt;n+1 -&gt;0 -&gt;n-&gt;1 -&gt;n+1...$$$) and then xor that with all values in $$$x$$$ in $$$[0:r]$$$ that are interesting. Their value is $$$k * (f\%2)+ (XOR(f-1)) * 2^i$$$, where $$$XOR(x)$$$ denotes the xor for all vaules in range $$$[0:x]$$$. </p><p>So for the range $$$[0:r]$$$, the answer is $$$XOR(r) \oplus ((f\%2) * k) \oplus (XOR(f-1) * 2 ^ i)$$$</p><p><a href=""https://codeforces.com/contest/2036/submission/289691631"">submission</a></p></div>",18
1215044,1730579045,alpha1215,en,"<div class=""ttypography""><p>in problem D layer is defined as closed strip <br /> also there is defined no defined start point so this means that layer is circular <br /> so why this solution <a href=""/contest/2036/submission/289520489"" title=""Submission 289520489 by alpha1215"">289520489</a> is incorrect <br /></p> <blockquote><p>Polycarp became curious about how many times the number 1543  would appear in all layers∗  of the carpet when traversed clockwise <br /></p> </blockquote><p>Edit : the layer is circular, my code fails on some other issue</p></div>",0
1215064,1730582156,Om77,en,"<div class=""ttypography""><p>i think to calculate the number of layers we have to do <strong>min(N, M) / 2</strong> intead of just N /2</p><p>try this testcase</p><p>1 4 2 37 47 57 17</p><p>if we do n/2 layers count will be 2 but its only 1 </p></div>",0
1215066,1730582497,eugenechka.boyko.2_0-0,en,"<div class=""ttypography""><p>in your solution you iterate left up layer start cell from 0 to n/2-1, but correct will be do it from 0 to min(n,m)/2 (think for yourself why), so your solution will failed in tests where n&gt;m and where 1543 is on the right side from bottom to top</p></div>",0
1215067,1730582728,flying_saucer,en,"<div class=""ttypography""><p>Print the indexes you are accessing when n &gt;&gt; m and you will get the error.</p></div>",0
1215069,1730582975,Kyrillos_Ashraf,en,"<div class=""ttypography""><p>some one please tell me why this python solution <a href=""/contest/2036/submission/289486115"" title=""Submission 289486115 by Kyrillos_Ashraf"">289486115</a> gives TL</p></div>",0
1215071,1730583155,kai-zen,en,"<div class=""ttypography""><p>Usually I feel like I can solve problems (the logic building part) but it's usually dumb errors in my code the get me, like the above code, or my logic is completely broken. So, I prefer to move onto the next problem.</p><p>This doesn't work out in my favor when I can't even solve the next questions.</p></div>",0
1215072,1730583164,alpha1215,en,"<div class=""ttypography""><p>that's not the issue <br /> consider this <br /> 2 2 <br /> 43 <br /> 51 <br /> the only layer here it is 4315 <br /> so my code will give 1 <s> while checker will give 0 </s>.</p></div>",0
1215074,1730583579,alpha1215,en,"<div class=""ttypography""><p>can you give hacking test.</p></div>",0
1215076,1730583638,alpha1215,en,"<div class=""ttypography""><p>can you give any test for n &gt; m where my sol fails.</p></div>",0
1215077,1730584004,eugenechka.boyko.2_0-0,en,"<div class=""ttypography""><p>you may have access to the hack test</p></div>",0
1215078,1730584462,eugenechka.boyko.2_0-0,en,"<div class=""ttypography""><p>start getting used to writing code in c++) dict object in python is quite slow relative to cpp unordered_map (but still working for amortized O(1)) a python solution may exist with using list with indexes as bottle types (but im really still not sure)</p></div>",-9
1215085,1730585301,flying_saucer,en,"<div class=""ttypography""><p>The hacking case was pretty large. But I guess this testcase will give a runtime error.</p> <pre><code>1
6 2
68
28
06
36
24
35

</code></pre><p>I also found a tc that will give wa verdict.</p> <pre><code><br />1
8 2
11
12
52
43
34
25
12
12

</code></pre><p>The output should be 0</p></div>",0
1215086,1730585317,brave-kid,en,"<div class=""ttypography""><p>I just hacked it</p></div>",1
1215088,1730585648,eugenechka.boyko.2_0-0,en,"<div class=""ttypography""><p>yes, this python solution passes all tests</p> <pre><code>def INT(): return int(input())
def MAP(): return map(int, (input().split()))
def MAT(n): return [list(map(int, (input().split()))) for _ in range(n)]
for _ in range(INT()):
    k,n=MAP()
    w=[0]*(n+1)
    for i in range(n):
        t,c=MAP()
        w[t]+=c
    print(sum(sorted(w,reverse=True)[:k]))
</code></pre></div>",0
1215089,1730585725,MooseCheese_,en,"<div class=""ttypography""><p>The problem is that sets and dicts in Python are vulnerable to hacking due to the hashing function being predictable. You can read more <a href=""https://codeforces.com/blog/entry/101817"">here</a>.</p></div>",0
1215094,1730586792,brave-kid,en,"<div class=""ttypography""><p>I think you still making mistake in finding $$$start$$$ you see you are checking this way :</p><p>1</p><p>10</p><p>100</p><p>1000</p><p>10000</p><p>this is not always the correct approach , you have to search this way :</p><p>1</p><p>11</p><p>111</p><p>1111</p><p>11111</p></div>",0
1215103,1730588197,minuki646,en,"<div class=""ttypography""><p>btw why you use alt? could've comment by the main acc...</p></div>",0
1215104,1730588478,minuki646,en,"<div class=""ttypography""><p>My own python exp: I did got FST once the same as you and I learned my lesson.</p><p>Never sort a dict. if you really need to sort, sort an array 1st then input it to dict.</p><p>btw here's how I do B without maps <a href=""/contest/2036/submission/289482585"" title=""Submission 289482585 by minuki646"">289482585</a></p></div>",0
1215110,1730589268,minuki646,en,"<div class=""ttypography""><p>try this, the output is 1</p> <pre><code>1
8 4
1234
1234
1234
1334
1434
1534
1134
1234
</code></pre></div>",0
1215111,1730589684,SkibidiPilav,en,"<div class=""ttypography""><p>i did ABCD in contest, read E, and couldnt bother writing the code after getting the idea in 5 seconds, and after that i just didnt bother doing the rest of the contest, and i wont bother to read F and G, since ABCDE are just boring, unoriginal and implementation based problems. this is probably the worst div 3 i participated in, and was actually probably the first contest i actually just quit doing in the middle of the contest due to how boring it was, even though i knew the solution to the problem. im sorry if its harsh, but i think being honest and giving genuine feedback is the most important thing, and I hope you improve in your problemsetting skills.</p></div>",-6
1215113,1730590055,minuki646,en,"<div class=""ttypography""><p>can you show me a submission?</p></div>",0
1215114,1730590100,SkibidiPilav,en,"<div class=""ttypography""><p>and also I think the statement for D is terrible, and i dont understand how that is ever allowed to be an actual statement. half of the difficulty of the problem is comprehending whatever you meant to say in that abomination of a statement</p></div>",-9
1215115,1730590159,minuki646,en,"<div class=""ttypography""><p>here's a little cleaner version of my sub: <a href=""/contest/2036/submission/289704966"" title=""Submission 289704966 by minuki646"">289704966</a></p></div>",0
1215116,1730590370,m3tr0,en,"<div class=""ttypography""><p>Thank you for your sincerity, I will try not to make similar mistakes in the future</p><p>It's a pity you didn't read F and G — according to other participants, these were the tasks that were interesting and useful (I realize that this is not an excuse and that all tasks should be interesting, not just a few)</p></div>",23
1215117,1730590628,minuki646,en,"<div class=""ttypography""><p>I tried to implement it like this, maybe close enough to your idea <a href=""/contest/2036/submission/289704359"" title=""Submission 289704359 by minuki646"">289704359</a></p></div>",0
1215118,1730591067,hydralisk,en,"<div class=""ttypography""><p>As a hacker I hacked 50 solutions</p></div>",1
1215119,1730591365,RE_Prince,en,"<div class=""ttypography""><p>THIS IS THE MOST TERRIBLE CONTEST EVER. weak tests for E, implementation for ABCE, and almost no algorithms involved. My solution had an obvious error in it and it passed the tests for E.</p></div>",0
1215120,1730591854,kavorka,en,"<div class=""ttypography""><p>I don't seem to understand the expectation people have with Div.3 and why they didn't like the problemset. It seemed that the problemset was balanced. Only thing I can add is that the language could've been better, Apart from it I don't see any other negatives. I liked writing the binary search code for problem E. and other problem seemed good as well for Div.3.</p></div>",10
1215121,1730591965,RE_Prince,en,"<div class=""ttypography""><p>upd: I hacked myself :)</p></div>",0
1215122,1730592033,Lever,en,"<div class=""ttypography""><p>The pretests passed without checking l&gt;r?? LOL thats wild</p></div>",0
1215123,1730592353,Le_Gusto,en,"<div class=""ttypography""><p>I thought the problems were alright, A-E are mostly implementation, but you can make them relatively simple with the right approaches. F was nice, I tried to figure out the xor properties on ranges for a O(1) answer, but just got a headache instead</p></div>",1
1215125,1730592455,Lever,en,"<div class=""ttypography""><p>Overall this contest wasn't good, I disliked that D was purely implementation, and E had a rather wordy statement. I heard that F and G were actually fun, so I will upsolve those and hope to feel the same way, however for the first 60% of the contest, it was quite bad. Tasks should, even if educational, have some observations. Not only was D lacking observations, it wasn't even educational, anyone could mindsolve in a very short amount of time, and it would fully depend on whether they could implement well or not. While that is still skill dependent to some extent, tasks should be educational imo, as that is the true value this site provides in the first place. E was ok, however it could have been written more clearly. While I know I've said some harsh things here, its because I'd like to see improvement from the authors in the future if they decide to continue setting rounds. If they read this, please note it is constructive criticism, not an insult, even if its worded harshly. Thanks for the contest either way.</p><p>(also after seeing someone not check l&gt;r and still pass for E, please make pretests better (this ones more funny than depressing though lol)</p></div>",1
1215126,1730592606,juruoA,en,"<div class=""ttypography""><p>I think G is a good problem, but I don't know how to solve it until now. :(</p></div>",5
1215127,1730592636,RE_Prince,en,"<div class=""ttypography""><p>I am the person who forgot to check l&gt;r [skull]</p><p>I HATE PRETESTS!!!!!!!!!!</p><p>And it is NOT funny :)</p><p>P.S. I upvoted u</p></div>",-1
1215129,1730592724,m3tr0,en,"<div class=""ttypography""><p>Thank you for support!)</p><p>Many participants did not like that in some tasks it is much more difficult to realize the idea than to solve the problem. I understand them and agree that this is wrong</p></div>",6
1215130,1730592944,15812012027,en,"<div class=""ttypography""><p>but pls make the pretests stronger, ok?(especially for E)</p><p>Note: im RE_Prince's alt acc</p></div>",0
1215132,1730593200,minuki646,en,"<div class=""ttypography""><p>damn, now I have to pray I dont get FST after hacking phase rofl.</p><p>P/S: btw how do you realize your mistake after contest?</p></div>",0
1215133,1730593268,Cuellius,en,"<div class=""ttypography""><p>The authors promised that tests would be decent. But pretests turned out to very weak tests... So, people blame the authors.</p></div>",6
1215134,1730593389,m3tr0,en,"<div class=""ttypography""><p>This is what the content part of my solution for G looks like. Try to understand why it is correct (and why naive binary search isn't correct)</p> <pre><code>l n, num1, num2;

l req(l le, l ri, l num) {
    if (le &gt; n) return 0;
    if (ri &gt; n) ri = n;
    
    printf(&quot;xor %lld %lld\n&quot;, le, ri); fflush(stdout);
    l res; scanf(&quot;%lld&quot;, &amp;res);
    
    if (num &gt; 1 &amp;&amp; le &lt;= num1 &amp;&amp; num1 &lt;= ri) res ^= num1;
    if (num &gt; 2 &amp;&amp; le &lt;= num2 &amp;&amp; num2 &lt;= ri) res ^= num2;
    return res;
}

void solve() {
    scanf(&quot;%lld&quot;, &amp;n); num1 = 0; num2 = 0;
    l start = 1LL &lt;&lt; (63 - __builtin_clzll(n));

    for (l i = start; i &gt; 0; i &gt;&gt;= 1) {
        l res = req(num1 | i, num1 | (i * 2 - 1), 1);
        if (res) num1 |= i;
    }

    for (l i = start; i &gt; 0; i &gt;&gt;= 1) {
        l res = req(num2 | i, num2 | (i * 2 - 1), 2);
        if (res) num2 |= i;
    }
    
    printf(&quot;ans %lld %lld %lld\n&quot;, num1, num2, req(1, n, 3));
    fflush(stdout);
}
</code></pre></div>",15
1215135,1730593827,15812012027,en,"<div class=""ttypography""><p>I just looked at everyone else's solution and realized I didnt check l&gt;r</p></div>",0
1215137,1730594107,m3tr0,en,"<div class=""ttypography""><p>I want to go to sleep and I'm already out of energy to respond to all the comments/feedback/accusations that I really want to respond to) But I'll read and consider every comment anyway</p></div>",12
1215138,1730594484,RE_Prince,en,"<div class=""ttypography""><p>good night :)</p></div>",0
1215139,1730594880,m3tr0,en,"<div class=""ttypography""><p>Unfortunately, it is no longer possible to improve the pretests for E, but for the future we will definitely keep this in mind and try to think of more “silly bugs” in the pretests</p></div>",10
1215141,1730595792,larush,en,"<div class=""ttypography""><p>I tried F and G. F was nice, and I can't solve G yet. Nice problems. </p></div>",0
1215143,1730597201,AtharvDutare,en,"<div class=""ttypography""><p>does anyone know where is editorial(i am new i don't know where to get editorial) </p></div>",0
1215145,1730597491,disasterclass,en,"<div class=""ttypography""><p>Well done mate . Thank you </p></div>",0
1215147,1730598056,eugenechka.boyko.2_0-0,en,"<div class=""ttypography""><p>it will appear in the announcement when we make it (we hope it will be soon)</p></div>",0
1215148,1730598099,AtharvDutare,en,"<div class=""ttypography""><p>thanks</p></div>",0
1215150,1730598296,Lever,en,"<div class=""ttypography""><p>lol i found more</p><p><a href=""/contest/2036/submission/289611332"" title=""Submission 289611332 by abdulrahman_204"">289611332</a></p><p>(using upper bound for both LOL) what are these pretests I cant :sob:</p><p>be glad you didnt do this lol</p></div>",0
1215159,1730599896,3R1C,en,"<div class=""ttypography""><p>Really enjoyed F and G :D</p></div>",0
1215160,1730600354,hoangphucnguyen,en,"<div class=""ttypography""><p>I wish i can be tourist after this</p></div>",-6
1215162,1730600513,heavenly_,en,"<div class=""ttypography""><p>Yeah that's the same idea as mine, here's my implementation: <a href=""/contest/2036/submission/289709736"" title=""Submission 289709736 by heavenly_"">289709736</a></p></div>",0
